number of frame,current time (s),camera motion_x,camera motion_y,internal motion mean_x,internal motion mean_y,internal motion velocity
77,3.08,0.0037083139759488404,0.0029468053835444152,0.4794768772373999,-0.02373781347333994,0.4800641202941787
78,3.12,-9.27711371332407e-05,0.0002588067436590791,0.37964029717879993,-0.2545863048146467,0.4571005817554641
79,3.16,7.183360867202282e-05,-0.0045961313880980015,0.3151223335402477,-0.49784485289045133,0.5891957082713403
80,3.2,-0.007107655284926295,0.0038372677518054843,0.3333686265426423,-0.5179419648968672,0.6159533425221064
81,3.24,0.004564207629300654,-0.0014399363426491618,0.3283813038000975,-0.3784611113521811,0.5010659572265711
82,3.28,0.0022187483264133334,0.0006925249472260475,0.3985070124278305,-0.09480723637903546,0.4096294069326388
83,3.32,-0.0016462295316159725,0.0030376989161595702,0.5855961837175727,0.14696832924742068,0.6037570539433584
84,3.36,0.0021776018547825515,0.006268163910135627,0.5586291472771618,0.19759429148145388,0.5925453807208919
85,3.4,-0.0018874253146350384,0.004072899442689959,0.40611696572744366,0.23466334127393812,0.4690393092156716
86,3.44,-0.000992238987237215,0.0018756735371425748,0.4061495137750459,0.3122001788451877,0.5122756867260766
87,3.48,0.003423094400204718,-0.004102293256437406,0.5260607742340545,0.32620289727842816,0.6189897158924158
88,3.52,0.007477639010176063,-0.0018033735686913133,0.6132767856618918,0.41587349919562033,0.7409852786425595
89,3.56,-0.0005944585427641869,0.0010158404475077987,0.7002894334656037,0.48397858350118045,0.8512582216409926
90,3.6,0.004425233928486705,0.006691641639918089,0.7489809799025318,0.536181561967335,0.9211206086335751
91,3.64,0.002433916903100908,0.004125047387788072,0.9051299213492139,0.5070844433529527,1.037494485388818
92,3.68,0.0,0.0,0.9155578462577161,0.38816294728973766,0.9944428809603512
93,3.72,0.0004275387618690729,0.0051777667831629515,0.8999794828430692,0.23523927664372749,0.9302153443232068
94,3.76,-0.00014087464660406113,0.0010494376765564084,0.8604712180108016,0.16050780275071982,0.8753133563295241
95,3.8,0.008248991332948208,0.009255985729396343,1.038506289338348,0.3404178604800944,1.0928767692329955
96,3.84,0.0008746059611439705,0.006292703794315457,1.18048161028114,0.48988860528168765,1.2780953320456148
97,3.88,-0.012211704161018133,0.003916880348697305,1.1642145012289193,0.31121796967059284,1.2050941994373665
98,3.92,0.013559516984969378,0.006094963755458593,1.1425071062789196,0.07273879004228447,1.1448202564047536
99,3.96,0.007616697810590267,0.004700094752479345,1.1314096332079282,-0.11486384981613675,1.1372253347996968
100,4.0,-0.008403482381254435,-0.008928476832807064,1.052196644032489,-0.31252856044535654,1.0976301193058067
101,4.04,0.014387813862413168,-0.0025233738706447184,0.9322503998721547,-0.4664096713164695,1.0424148836040905
102,4.08,0.013056900352239609,-0.0032089188462123275,0.8041791263645813,-0.5451075356290963,0.9715175205214406
103,4.12,-0.0021025659516453743,0.0034438276197761297,0.7426733124794231,-0.6827005550503317,1.0087832755033115
104,4.16,0.015556565020233393,-0.004479749477468431,0.5088242822984395,-0.6847472591066365,0.85310079071032
105,4.2,0.01560077304020524,-0.0009647436090745032,0.008989707434572922,-0.6023615970545058,0.6024286749863539
106,4.24,-0.013901463244110346,-0.006228126585483551,0.10641521499227778,-0.25198027305764914,0.2735292598462916
107,4.28,0.00045966869220137596,-0.0004995297640562057,0.8275013049767801,-0.14253571088023392,0.8396873457510288
108,4.32,-8.226465433835983e-05,-0.0005613820976577699,0.7636933757654495,-0.08965086200679825,0.7689374807138679
109,4.36,0.0030049029737710953,-0.006329299445496872,0.7988735330794696,-0.17377036116889355,0.8175543164069542
110,4.4,-0.011323674116283655,0.008570742909796536,0.7410194929820244,-0.16326669740921784,0.7587923981315638
111,4.44,0.011967334430664778,0.0016265258527710102,0.4564339965878537,-0.01382718043598378,0.45664338838963836
112,4.48,0.0014169591013342142,0.0008876249194145203,0.2721212413712738,0.323139308915462,0.42245589470595085
113,4.52,-0.0009220754727721214,0.004537830478511751,0.18586963044962398,0.6112495682483401,0.6388846172880217
114,4.56,2.5311484932899475e-05,0.004447090905159712,0.15163864250812265,0.8475837974050254,0.8610415620196445
115,4.6,0.021879016421735287,0.01123448833823204,0.13789685645635114,0.7358768156741137,0.748685668934044
116,4.64,0.017026198096573353,0.014227242674678564,0.11930439845049454,0.45844106365248194,0.473710616655837
117,4.68,0.0,0.0,0.21360353069540894,0.29521336684992283,0.36438633384419294
118,4.72,0.0,0.0,0.5615369405864198,0.20799958405671296,0.5988218120701032
119,4.76,0.024439102038741112,-0.00021041410218458623,0.8432846633933576,-0.02335563271856194,0.8436080304822453
120,4.8,0.03168177977204323,0.0026075217174366117,1.1915848820720927,-0.12043413515541887,1.1976555899311774
121,4.84,0.03832152113318443,0.00789949856698513,1.7870035174470624,-0.0016620503338398759,1.78700429036404
122,4.88,0.02353313658386469,0.014531726483255625,2.12548162036058,0.23610829871446815,2.1385554113027974
123,4.92,0.005607281811535358,0.01822595437988639,2.2744901333119216,0.8055094574642494,2.4129133537277365
124,4.96,0.006456554168835282,0.02877208311110735,2.707691063500918,1.6401210254922878,3.1656891625086323
125,5.0,0.016841302160173655,0.01941022276878357,3.0756290392750114,1.6610165712126979,3.495492817482954
126,5.04,0.013115089852362871,0.014963889494538307,0.8253022157996432,1.4061284137462025,1.6304357893974888
127,5.08,0.0045609185472130775,0.01333613833412528,0.8784858961711511,1.372651033733776,1.6296957784144974
128,5.12,0.010515134781599045,0.014349870383739471,0.8923575865725676,1.1875287465144087,1.4854381798350613
129,5.16,0.014299037866294384,0.007837951416149735,0.8905975791283044,0.7764057551810725,1.181511720055069
130,5.2,0.0,0.0,1.1786474006558643,0.4532767590181327,1.262802247122964
131,5.24,0.0,0.0,0.8794366681134259,0.3707793511284722,0.9544035731522043
132,5.28,-0.00022280588746070862,0.01117695402354002,0.7641686006405471,0.376859853943281,0.8520428391337393
133,5.32,0.0025417511351406574,0.0025814753025770187,0.807673815994489,0.6372580549829168,1.0288026155116974
134,5.36,0.012948974035680294,0.010221610544249415,0.7370317358408629,0.8164371592281271,1.0999024568592843
135,5.4,0.009943991899490356,0.001248696120455861,0.8159254501336887,0.8932139533780009,1.2097791148325467
136,5.44,0.005311181535944343,0.01201667683199048,0.9323000380821113,0.72567604355767,1.1814351785863748
137,5.48,-0.002560044638812542,0.007176079321652651,0.9260439614983804,0.6079635329468659,1.1077802471703713
138,5.52,0.009410176717210561,0.012016589287668467,0.9873327462187462,0.724264696881313,1.2244938966382934
139,5.56,0.0007600132375955582,0.005599081632681191,1.0661784030432686,0.7991135558094484,1.3324109209227892
140,5.6,-0.026835431344807148,0.01258182805031538,0.9829822291843133,0.633680891374839,1.169532186382988
141,5.64,0.02049663756042719,-0.009239986538887024,0.7220720232227518,0.3886675822661247,0.820030789803403
142,5.68,0.022480119951069355,0.013106341939419508,0.6040136589841159,0.2407072551863521,0.6502095684767546
143,5.72,7.48438760638237e-05,-0.0012561585754156113,0.693569000163288,0.26605846495080143,0.7428492880520785
144,5.76,0.022411235608160496,0.0012453075032681227,0.9021893985546482,0.4267603649986609,0.9980331257018417
145,5.8,-0.0029829214327037334,0.00851709011476487,1.2827835097814693,0.6046864568566858,1.4181605142130977
146,5.84,0.012552532367408276,0.002384487248491496,1.370656017979814,0.7247217531064468,1.5504578482016085
147,5.88,0.008958812337368727,0.008203139528632164,1.3495586211117054,0.8395083887313987,1.5893655358561531
148,5.92,-0.004725446924567223,0.012735814321786165,1.449417287202345,0.8851142411373187,1.6983043579715318
149,5.96,0.01419767178595066,0.008661900646984577,1.3517773233915185,0.9540132175050215,1.6545220310439572
150,6.0,0.020589904859662056,0.006179814983624965,1.3554128198702762,1.0668049699314985,1.7248816643872236
151,6.04,-0.024244497530162334,0.013002336490899324,1.531381119829545,0.946634406371755,1.800345753875404
152,6.08,0.028916495852172375,0.014047982636839151,1.4432078289935066,0.5674002233816794,1.5507391305960299
153,6.12,0.0006397906690835953,-0.0031474085990339518,1.4617383198633238,0.3071991784678611,1.4936700609599771
154,6.16,0.04646740108728409,0.002213240775745362,1.4840120790438887,0.09670452301669291,1.4871595797089332
155,6.2,0.04262592829763889,0.0026583001599647105,1.372563597165324,-0.0029748085060984724,1.3725668208685005
156,6.24,0.0006998311728239059,-0.009479946224018931,1.2705713879629785,0.06481774567304478,1.27222364074258
157,6.28,-0.003857310861349106,0.008995682932436466,1.3391493151051763,0.2641522843708043,1.3649532290466868
158,6.32,0.06625881418585777,0.03656926192343235,1.2769263468866732,0.4571917696159195,1.3563057212803757
159,6.36,0.0008059386163949966,0.0018207551911473274,1.2131765073712593,0.8437149074245934,1.4777185398606927
160,6.4,0.039034562185406685,0.02771289460361004,1.0943392804071859,1.1974089948639826,1.6221488099503358
161,6.44,0.00457141560036689,0.03487903252243996,1.052061975603337,1.2560417091828069,1.6384368085822727
162,6.48,0.001276858150959015,0.009182684123516083,0.8252782874894731,1.1039311034922246,1.378313510439159
163,6.52,0.022029325366020203,0.017579874023795128,0.6157284389086711,0.8235203863928715,1.0282545099758005
164,6.56,0.009494030848145485,0.016507542692124844,0.3289784325006199,0.38764779102701097,0.5084266111629938
165,6.6,0.0,0.0,0.14064667124807098,0.10587821301118827,0.17604454585020665
166,6.64,0.011165480595082045,-0.0013928536791354418,0.21907784622783463,-0.015004197720001326,0.21959104867240753
167,6.68,0.006588059710338712,0.0050828729290515184,-0.046186064086785474,-0.21462764108588023,0.21954083181476305
168,6.72,0.002292953780852258,-0.0008283085189759731,-0.2318458900993322,-0.3322858709273975,0.4051745509949146
169,6.76,0.0012004422023892403,-0.003747752458366449,-0.2095732901479911,-0.3139177809135471,0.37744580686124973
170,6.8,-0.005662756972014904,-0.015696494840085506,-0.15438102256598663,-0.2601899767552077,0.3025430946698258
171,6.84,0.030698319897055626,-0.0003577771130949259,-0.16201473518930098,-0.1872074626872523,0.24757909545084433
172,6.88,0.0,0.0,-0.0034508931195294415,-0.0012705069412419826,0.0036773429552000854
173,6.92,-0.0015345290303230286,-0.005410848651081324,0.16062016210806224,0.12281190388111604,0.20219198849243428
174,6.96,0.0,0.0,0.3276831657503858,0.26330671899112656,0.4203649430935778
175,7.0,-4.6450644731521606e-05,0.0076626979280263186,0.4724246817404105,0.3642373490916496,0.5965349330850964
176,7.04,0.0,0.0,0.3542339711130401,-0.05792836130401235,0.358939272487537
177,7.08,0.0,0.0,0.15757432725694445,-0.5626101948302469,0.5842601303678071
178,7.12,-0.0053088050335645676,-0.014538807095959783,0.22466546434587167,-0.9088095966463242,0.9361674283087404
179,7.16,0.03595845028758049,-0.04054897464811802,0.30714566212561395,-1.057580606756203,1.101278891811425
180,7.2,-0.029802468605339527,-0.03590460866689682,0.27372051873554787,-1.0048755562636587,1.0414882649137507
181,7.24,-0.004042457789182663,-0.024557425640523434,0.1314984371246379,-0.8100745549729025,0.8206781485946658
182,7.28,0.0038876989856362343,-0.00970412913011387,0.2424520151588468,-0.5305175867263676,0.5832939991809917
183,7.32,0.0,0.0,0.4525566647376543,-0.08233681007667824,0.4599857444444041
184,7.36,0.036437077447772026,0.024319179356098175,0.6186641957003761,0.5468023604780068,0.8256743961549936
185,7.4,0.02553211059421301,0.027968263253569603,0.8249382067283179,1.1445161840843934,1.410829663903915
186,7.44,-0.002064354717731476,0.02709199581295252,1.1336644704584722,1.3294515757534056,1.7471796198024694
187,7.48,0.02314604911953211,0.020005331374704838,1.3250721462894186,1.3194271773058508,1.8699476647984914
188,7.52,0.03303437680006027,0.016297863330692053,1.4513066243573471,0.9184090473560363,1.7174883103441898
189,7.56,0.029518417082726955,-0.0054439735831692815,1.4079238331101742,0.2761794095399594,1.4347559325869632
190,7.6,0.0005336366593837738,-0.014433888252824545,1.385486931434752,-0.08452791127456744,1.3880630407012955
191,7.64,0.031443719984963536,-0.03280365467071533,1.379977600423987,-0.09478857623206244,1.383229211611744
192,7.68,-0.03190116584300995,-0.04193365387618542,1.4286600634124544,-0.07620645420878758,1.4306910919037534
193,7.72,0.051145849749445915,-0.010108124813996255,1.2184331433061097,0.041375717632644984,1.219135462004294
194,7.76,0.013213695026934147,0.021433916757814586,1.0966505507292388,0.26879889091965453,1.1291126047362943
195,7.8,0.036988191306591034,-0.0037862593308091164,0.72718631197273,0.7468649630345128,1.0424045305585758
196,7.84,0.02823125198483467,0.0020943479612469673,0.6683986428839925,1.1325436005341234,1.3150710067977163
197,7.88,0.0008587073534727097,0.01765394303947687,0.7205252384412804,1.364150889136449,1.5427456911502389
198,7.92,-0.0294730169698596,0.02073654578998685,0.6766172950369892,1.1741327636235934,1.3551378935582714
199,7.96,-0.006234071217477322,0.017487195786088705,0.5968744430346069,0.8292448161737879,1.021717214252051
200,8.0,0.0005605611950159073,-0.002095868345350027,0.5429519291599224,0.1689371558405275,0.5686269075606325
201,8.04,0.0022828737273812294,-0.013899584300816059,0.5408677459678348,-0.3633657694318228,0.6515923580146615
202,8.08,0.011652971152216196,-0.036388042382895947,0.6715988614095122,-0.650393279955067,0.934909861568089
203,8.12,0.006185734644532204,-0.03447593189775944,0.6205465787235234,-0.8036456320489999,1.0153444530192237
204,8.16,0.03884788416326046,-0.03636883199214935,0.5148801130396716,-0.5558264443388692,0.7576572886405404
205,8.2,0.0037037841975688934,-0.01705184206366539,0.6545154962808262,-0.20766649199304757,0.6866701586412757
206,8.24,0.0,0.0,0.7174321228780864,-0.0023704053148811246,0.7174360387928074
207,8.28,0.0,0.0,0.8041590108989197,0.09649800618489583,0.8099281326189313
208,8.32,0.0,0.0,0.8631087239583334,0.06732803909866898,0.8657307515745611
209,8.36,0.0,0.0,1.0092724609375,-0.02335244826328607,1.009542588129261
210,8.4,0.0,0.0,1.068449435763889,-0.07632682140962577,1.0711722459299764
211,8.44,0.0,0.0,1.125837432484568,-0.1534605125144676,1.136248235767452
212,8.48,0.019483371172100306,-0.017014180775731802,1.0774435915979614,-0.36606120743800274,1.1379303584431182
213,8.52,0.0,0.0,1.142902199074074,-0.6129551263503087,1.2968960727704735
214,8.56,0.036313485354185104,-0.028023099526762962,1.4028506494837778,-0.7409270355041012,1.5864938754051188
215,8.6,0.0,0.0,1.6867204378858025,-0.7257268759645061,1.836220393656185
216,8.64,0.0015240292996168137,-0.01999062020331621,1.8226584311556302,-0.6292285517681344,1.9282148031334392
217,8.68,0.0,0.0,1.9229509066358024,-0.596288459683642,2.0132809333233515
218,8.72,0.05518574081361294,-0.017016912810504436,1.8910414727280538,-0.6020153258083227,1.9845554424317773
219,8.76,0.0485210195183754,-0.022648788057267666,1.7007258217239085,-0.6616841353609422,1.8249093719050329
220,8.8,0.009201982989907265,-0.03216088004410267,1.64200799000392,-0.70752457038028,1.787954489613344
221,8.84,0.0443201195448637,-0.030733145773410797,1.4965480565739635,-0.8888335498284411,1.7405979331643293
222,8.88,0.0,0.0,1.2752357011959876,-1.0469071903935185,1.649921440221465
223,8.92,0.0,0.0,1.219395134066358,-1.0425886140046297,1.6043427037378286
224,8.96,0.03649597987532616,-0.03839384578168392,1.1678823958962787,-0.7503877417954766,1.3881754405266458
225,9.0,0.0,0.0,1.3078697675540123,-0.2639131221064815,1.3342314135493052
226,9.04,0.053367218002676964,0.01855356339365244,1.4998559205004094,0.19828247959921022,1.5129057221043687
227,9.08,0.03448249772191048,0.052691083401441574,1.740067198458645,0.3985215721251788,1.7851199675654412
228,9.12,-0.08231987804174423,0.011863930616527796,2.0292701095232255,0.44640155573570983,2.077790058299362
229,9.16,0.0060503133572638035,0.06895199045538902,1.986760378193662,0.3490898811688394,2.0171962089729143
230,9.2,0.030739931855350733,0.03210012917406857,2.1055766190705754,0.4066469170257771,2.144484696588727
231,9.24,-0.08096918836236,0.00859426660463214,2.2978388835784096,0.5030230294023124,2.352253324579211
232,9.28,0.02690010517835617,0.04947085678577423,2.301758266735224,0.3462500211559696,2.3276555148119433
233,9.32,-0.00023283064365386963,0.004284010909032077,2.3552805736992095,0.2140349603245713,2.364985738875822
234,9.36,-0.04424947500228882,0.009923066943883896,2.3284192763140172,0.09944774348242784,2.3305420356634716
235,9.4,-0.0021892115473747253,0.011154286563396454,2.3501806274424366,0.1251677499913875,2.3535114079272343
236,9.44,0.04089275561273098,-0.02814902924001217,2.344038523322454,0.2205396783526665,2.354390440973546
237,9.48,0.0031096739694476128,0.013952664798125625,2.3002253472496883,0.3706983949530318,2.329904278752821
238,9.52,0.029564949683845043,0.007932686829008162,2.224972087353192,0.5360381850845721,2.288632282689725
239,9.56,-0.040275705978274345,0.0025337361730635166,2.2162580555153113,0.5550713347181402,2.284710912842648
240,9.6,0.019027792033739388,0.018416320206597447,1.8987314190002111,0.5059231739099149,1.9649781829317183
241,9.64,0.03439486026763916,0.012909166514873505,1.7417038328264967,0.5113614859735525,1.8152197692344552
242,9.68,0.012840730603784323,0.025796673260629177,1.6947542732542404,0.4311998243763307,1.7487496491080956
243,9.72,0.017652282724156976,0.016389439348131418,1.634352081666275,0.2974756382946155,1.661203925538847
244,9.76,-0.00020659156143665314,0.004711393499746919,1.6569521066077328,0.2171023904990957,1.6711145177851294
245,9.8,0.057659730315208435,-0.005495786084793508,1.436944339900841,0.023132267475852536,1.4371305221766177
246,9.84,0.05638526752591133,-0.00848226307425648,1.0510484226747059,-0.16718160351042716,1.0642614694516122
247,9.88,0.011053849011659622,0.024682775023393333,0.9699492374080935,-0.1304222272441688,0.9786784357018763
248,9.92,0.003615356981754303,0.018044401076622307,1.0136365238052827,0.13141301898992863,1.0221195546275907
249,9.96,0.0720919780433178,0.026016904041171074,0.7897821177321451,0.2658495058257271,0.8333257185742291
250,10.0,0.06966014578938484,0.027005950454622507,0.623615980271572,0.24139474760672008,0.6687064490657958
251,10.04,0.0654262863099575,0.04185776039958,0.4543453065719869,0.18377798480200178,0.49010611636856516
252,10.08,-0.007182963192462921,0.027407992631196976,0.4769266456770308,0.0921219537784288,0.48574219471309993
253,10.12,0.0718274675309658,0.02438640035688877,0.4240760034856237,-0.07726588078946979,0.43105738952778816
254,10.16,0.060656799003481865,-0.004840220790356398,0.34363329431249034,-0.2937185357200603,0.45205576999479935
255,10.2,0.01589356642216444,-0.045583924278616905,0.30445480115113804,-0.3232088455419849,0.4440232919347381
256,10.24,0.06009866110980511,-0.011487658368423581,0.3215632734484511,-0.28394118518867517,0.42898197570204843
257,10.28,-0.05478009022772312,-0.028356609866023064,0.5077262647551151,-0.15428931690384576,0.5306516307643241
258,10.32,0.06901588663458824,-0.001809630630305037,0.43684505568794263,0.013673882603021568,0.43705900945346376
259,10.36,0.007147353142499924,0.0382800092920661,0.5919190651638272,0.05120834278885597,0.5941300144544123
260,10.4,0.030241106636822224,0.032283405773341656,0.6928934781432704,0.1617965005489963,0.7115331894180201
261,10.44,0.08273633942008018,0.023847243282943964,0.6229198261856297,0.485589123422303,0.7898265041394698
262,10.48,-0.09464826434850693,0.005473312921822071,0.7297342259611612,0.8369173964724681,1.1103795608067493
263,10.52,0.05299387592822313,0.07286246120929718,0.557527620503104,0.8623766157582954,1.0269033425939287
264,10.56,0.07271438464522362,0.06502699851989746,0.545025897955085,0.9722533351992384,1.1145984825253394
265,10.6,-0.03126269578933716,0.03276937361806631,0.7344617819197384,1.1871328495686622,1.3959650825238177
266,10.64,0.07565674558281898,0.03402101155370474,0.6960249914927983,1.2560305895265422,1.4359887292764324
267,10.68,0.023672498762607574,0.03260623989626765,0.6484187917466517,1.0551793744941644,1.2384871585317643
268,10.72,0.045732537284493446,0.01472344109788537,0.6498243444670497,0.9402118164252627,1.1429216676604408
269,10.76,0.031382844783365726,0.037836045026779175,0.9199993528439491,1.0312666025426653,1.3819947954870078
270,10.8,0.03650312311947346,0.029104679822921753,1.1583770369885513,1.1691172530474485,1.6458045179168719
271,10.84,0.033696667291224,0.0403166264295578,1.2845721646918007,1.181480610260257,1.7452856725252541
272,10.88,-0.056427836418151855,0.03293249988928437,1.6949247741110531,1.3533996036986786,2.1689768272591445
273,10.92,-0.005609956569969654,0.07342670857906342,2.0358532532520686,1.3258799320459367,2.4295382406908455
274,10.96,0.013982894364744425,-0.008372588083148003,2.1530551071784654,1.1442476363084566,2.4382265989330776
275,11.0,0.045082971919327974,0.025083543732762337,2.13376227306524,0.8636620557078241,2.30192388762661
