number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
84,3.36,0.0,129.97972731817688,0.2626123254916714,66.97065586419752,162778220627.48438,124047.52859531422,543579.181852831,26.996645447530863,38.9094051408179,35.62986372649834
85,3.4,0.0,130.02692022858668,0.2636451913391435,67.23340084876543,162725261471.29688,123844.30847915627,543709.4552367058,28.51751880787037,41.09703727816358,35.615474079060434
86,3.44,0.0,130.49417545284845,0.26093170795995807,66.54226080246913,164422171615.84766,123962.13538901358,545285.6051196918,26.932573784722223,38.951711033950616,35.57118128072652
87,3.48,0.0,130.35953089748256,0.26195149419819114,66.80235628858024,163482061216.02344,123613.5850447567,543795.842326019,28.87770978009259,41.706495949074075,35.69732088953477
88,3.52,0.0,130.49947829090314,0.26157999625821543,66.70771990740741,164854589650.11328,124091.90111409644,545700.8133193181,28.76436969521605,41.44331500771605,35.620805563663005
89,3.56,0.0,130.48884379775012,0.2606121584090309,66.46066261574074,166112558392.16016,124383.90073794326,547614.1612189289,29.027889660493827,41.861926359953706,35.608793509141954
90,3.6,0.0,130.69191965037166,0.2591826132449596,66.09759500385802,167294920225.45703,124828.88082659447,549021.8613410625,27.38275414737654,39.48737413194444,35.43132083578484
91,3.64,0.0,129.95257035782086,0.2606391728229359,66.46801649305556,164537915738.78125,125113.34159344793,549740.7358443302,25.346091820987656,36.48367042824074,35.092102412779866
92,3.68,0.0,130.23306311102004,0.2579205900042611,65.77487702546296,164291783488.26172,125330.01816569836,548729.4561473009,23.378498746141975,33.775832851080246,34.90584325872615
93,3.72,0.0,130.16339354263133,0.2593888402392301,66.14857542438271,163562443529.55078,125008.71648366388,547535.7757652065,25.653620756172838,36.96201871141975,34.91756852018944
94,3.76,0.0,130.1633359249617,0.2593645564941371,66.14244839891975,163594016009.5078,125010.33355481218,547600.6794970417,25.654008005401234,36.96259620949074,34.91762101791716
95,3.8,0.0,130.67350253376202,0.2561929867708893,65.33378279320988,163790140670.27344,124658.64843062966,545715.1636304188,24.529350405092593,35.45924479166667,34.94812872382398
96,3.84,0.0,130.29257209007997,0.2565510154076291,65.4254152199074,164069462427.1328,123516.35263402155,546922.3069517192,29.23417582947531,42.08421730324074,35.23872592243304
97,3.88,0.0,130.87521506124725,0.25246190647732153,64.38195842978395,166503423648.8672,123637.98133933145,549081.1813702366,26.603433159722222,38.47277102623457,35.14456960375183
98,3.92,0.0,130.84764342013543,0.2507919504439857,63.956180555555555,166598842342.1797,123295.30773835935,548968.4761977267,28.83479697145062,41.698610387731485,35.32942423247545
99,3.96,0.0,131.29826625916238,0.2491585031096937,63.54015046296296,168180178192.45703,123287.5499027458,550154.7774360949,29.0675675154321,42.048344184027776,35.32086213924122
100,4.0,0.0,131.21541644337083,0.24914406752273438,63.53580584490741,168737439713.58203,122740.27831390951,551052.9832751313,32.80722897376543,47.30586636766975,35.471486652335415
101,4.04,0.0,131.76890832849966,0.2466332962044924,62.89669849537037,170165168552.85156,122921.91129957903,551632.5884254632,30.267903645833332,43.761285927854935,35.388727902864424
102,4.08,0.0,131.73734157020542,0.24802135587140803,63.249687982253086,169562978220.98438,122020.34583147187,550075.402133774,31.96028018904321,46.07257282021605,35.64062547744702
103,4.12,0.0,131.5312944786739,0.24927270694185966,63.56894241898148,170289793590.4375,121839.6327937686,551195.0152515761,31.341704764660495,45.088266541280866,35.74209042704832
104,4.16,0.0,129.63518063224157,0.2526863453463544,64.44015673225309,168635014898.04688,122461.15931531633,553169.1201476126,30.314214891975308,43.6565714216821,35.81374409149706
105,4.2,0.0,130.03716065441532,0.2503737433810912,63.85083478009259,169670717947.66406,122332.71333491238,553922.0046658011,30.956129918981482,44.63092761381173,35.790210833206075
106,4.24,0.0,129.8980791280855,0.25077039527052825,63.95203173225308,168662103394.48438,121472.72196361015,552651.5913056419,33.1529615162037,47.75188488618827,36.116808625739154
107,4.28,0.0,130.28777521605778,0.24720861890466214,63.04364438657407,170200105565.97266,120873.51856384068,552207.3796951916,32.7559481095679,47.38400318287037,36.313995997421756
108,4.32,0.0,129.65852876640548,0.24802885165370905,63.25213734567901,171361020547.5547,120865.913948169,553812.0253495987,35.44586612654321,51.157611641589504,36.39302462428391
109,4.36,0.0,129.86742909481347,0.2447747989514457,62.42181712962963,173760852432.875,121672.30648682278,555761.1284232311,31.579995177469137,45.76390625,36.17845601748148
110,4.4,0.0,129.66000122444638,0.24381967892079207,62.17836130401235,174701970028.0703,121966.16589845806,557629.3444978914,31.663386381172838,45.86961009837963,36.12164147647901
111,4.44,0.0,129.81554979697293,0.24106825864536188,61.47649353780864,178264783456.85547,123639.0490959936,563534.5053726041,28.556281828703703,41.393495129243824,35.57135842612358
112,4.48,0.0,129.6047015904678,0.242528703403869,61.849119888117286,178472162283.85156,123513.86284770837,564498.0460168511,29.82516541280864,43.18485460069444,35.48153027464565
113,4.52,0.0,130.46392583478485,0.2397010563850347,61.12786313657407,182051581494.8828,124351.03226913493,566301.1652237173,28.033202642746915,40.633709008487656,35.00946302444092
114,4.56,0.0,130.34725038050024,0.23903651174392662,60.95862364969136,183610811281.02344,124800.31747949998,569275.1791834452,29.348656442901234,42.52493682484568,34.95732338242307
115,4.6,0.0,130.57350161411082,0.2390872634301757,60.97118778935185,187233553960.73828,125585.01629252105,573023.0490386019,29.014948881172838,42.004314477237656,34.721549013462656
116,4.64,0.0,130.57309246671775,0.23997634666271064,61.197641300154324,187426282738.0664,125851.84637672223,572594.4767286946,29.688965567129628,42.968296440972225,34.74679704429453
117,4.68,0.0,131.1435510262379,0.23999126499230797,61.20169511959877,190193540786.32812,125314.0047327148,573150.0533296193,32.175848283179015,46.58820408950617,34.85713389555745
118,4.72,0.0,130.9401402073766,0.24137517869520592,61.55419560185185,189638053949.41016,124975.50027132801,572312.7172489954,33.500750868055555,48.417169174382714,35.01153610733082
119,4.76,0.0,130.93986675637433,0.24140328982823767,61.5613565779321,189601169654.10547,124986.35121390242,572252.1649181001,33.49991271219136,48.4159587191358,35.01149430309529
120,4.8,0.0,131.39052756318046,0.24244711175835693,61.82854118441358,189384082018.35547,124028.25905148797,569136.4789503159,34.492016782407404,49.82681134259259,35.27057528562145
121,4.84,0.0,131.21815468267084,0.2442728947261436,62.29324074074074,188591810220.01953,123407.83279120388,568584.6095157751,37.342499517746916,53.99900318287037,35.34143103965176
122,4.88,0.0,132.03010100741145,0.24343527503839454,62.07980227623457,188194517760.28906,123378.88807231706,564408.4856370111,37.53166714891975,54.296620852623455,35.28523755566882
123,4.92,0.0,131.98588294462797,0.24516611425414947,62.52116415895062,186846129283.22266,122919.43223708241,562063.8834200333,39.80839602623457,57.54452666859568,35.44942370100322
124,4.96,0.0,132.83495863617497,0.24460229848691786,62.37819540895062,189524701892.41797,123109.37819442859,563840.0571080846,38.9993856095679,56.40523799189815,35.36082764070216
125,5.0,0.0,133.25687453751226,0.2459353256568156,62.71737991898148,188701268719.07422,123006.72486373964,562712.3959386781,40.41904369212963,58.52204089506173,35.39961920865954
126,5.04,0.0,134.39270772327612,0.2461216285328544,62.764954668209874,188220066098.51172,123026.36283234916,561663.6101854623,39.62569155092593,57.404493152006175,35.2783233242464
